시군구코드,업종코드,년도,업소일련번호,업종명,허가신고일,업소명,소재지도로명,소재지지번,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업구분,폐업사유,업태명,지상_부터,지상_까지,지하_부터,지하_까지,총층수,교육수료일자,모범음식점여부,급수시설,업소위치,종업원남,종업원여,급식소종류,평균급식인원수,최대급식인원수,1일급식인원수,일인당평균급식비,운영형태,영업장조리장면적(㎡),영업장객실면적(㎡),영업장무도장면적(㎡),영업장기타면적(㎡),업소내화장실면적(㎡),타업소공동화장실면적(㎡),영업장탈의실면적(㎡),영업장객석면적(㎡),작업장면적(㎡),검사실면적(㎡),진열(판매)대면적(㎡),창고(보관소)면적(㎡),허가(신고)번호,참고사항,조건부허가시작일,조건부허가종료일,조건부허가신고사유,신고조건,내외국인구분,국적
cgg_code,snt_cob_code,yy,upso_sno,snt_cob_nm,perm_nt_ymd,upso_nm,site_addr_rd,site_addr,trdp_area,upso_site_telno,bman_stdt,bup_nm,site_stdt,admdng_nm,dcb_ymd,dcb_gbn_nm,dcb_why,snt_uptae_nm,bdng_jisg_flr_num,bdng_jisg_flr_num2,bdng_under_flr_num,bdng_under_flr_num2,bdng_tot_flr_num,ed_fin_ymd,ge_eh_yn,grade_facil_gbn,site_loc_gbn,eip_man,eip_woman,ptsof_sort,ordtm_ptsof_avg,ordtm_ptsof_max,one_ptsof_stf,avg_food_amt,mng_gbn,trdp_area_jorijang,trdp_area_room,trdp_area_dance,trdp_area_etc,toil_area_upso,toil_etc_area_upso,trdp_area_dress_room,trdp_area_guest_seat,area_wrk,area_isp,trdp_disp_sil_ar,trdp_ware_depo_ar,perm_nt_no,rfn_item,cn_perm_stdt,cn_perm_enddt,cn_perm_nt_sayu,perm_nt_cn,kor_frgnr_gbn,ntn
3240000,102,1984,05561,유흥주점영업,19841224,관광호텔목산나이트클럽,    ,서울특별시 강동구 천호동  454번지 2호  ,1253.29,  02 4853235  ,19970507,,19970507,천호제1동,19970502,자진폐업,,관광호텔나이트(디스코),,,,,,,비대상,상수도전용,,1,1,,,,,,,49.00,241.38,78.36,67.07,26.46,0.00,34.84,756.18,0.00,0.00,,,3240000-102-1984-05561,,,,,,내국인,
3240000,102,2004,00001,유흥주점영업,20040108,영유흥주점,    ,서울특별시 강동구 천호동  425번지 14호  ,107.71,  02 4748294  ,20040108,,20040108,천호제1동,20040305,자진폐업,영업부진,룸살롱,0,0,1,1,8,,비대상,상수도전용,지하,1,1,,,,,,,6.09,77.22,0.00,22.40,2.00,0.00,0.00,0.00,0.00,0.00,,,3240000-102-2004-00001,,,,,,내국인,
3240000,102,2004,00005,유흥주점영업,20041224,블르,    ,서울특별시 강동구 천호동  416번지 2호  ,93.00,  02 4849889  ,20050609,,20041224,천호제1동,20061030,자진폐업,사업부진,룸살롱,1,1,0,0,3,20050823,비대상,상수도전용,지상,2,1,,,,,,,5.94,48.80,0.00,20.45,7.32,0.00,0.00,10.49,0.00,0.00,,,3240000-102-2004-00005,,,,,,내국인,
3240000,102,2005,00001,유흥주점영업,20050413,모아,    ,서울특별시 강동구 천호동  416번지 2호  2층,93.42,  02 4753663  ,20050613,,20050413,천호제1동,20061030,자진폐업,영업부진,룸살롱,2,2,0,0,4,20050823,비대상,상수도전용,지상2층이상,1,2,,,,,,,4.86,65.92,0.00,18.64,4.00,0.00,0.00,0.00,0.00,0.00,,,3240000-102-2005-00001,,,,,,내국인,
3240000,102,2006,00003,유흥주점영업,20060213,힐탑유흥주점,    ,서울특별시 강동구 천호동  449번지 49호  지하1층,188.61,  02 4831144  ,20060213,,20060213,천호제1동,20060525,자진폐업,영업부진,룸살롱,0,0,1,1,10,,비대상,상수도전용,지하,2,2,,,,,,,9.00,118.51,0.00,31.50,0.00,8.24,0.00,29.60,0.00,0.00,,,3240000-102-2006-00003,,,,,,내국인,
3240000,102,2007,00001,유흥주점영업,20070202,캔디노래클럽,    ,서울특별시 강동구 천호동  416번지 10호  ,246.40,              ,20070202,,20070202,천호제1동,20070507,자진폐업,개인사정,룸살롱,0,0,1,1,8,,비대상,상수도전용,지하,0,0,,,,,,,13.20,140.00,0.00,84.20,9.00,0.00,0.00,0.00,0.00,0.00,,,3240000-102-2007-00001,,,,,,내국인,
3240000,102,2007,00003,유흥주점영업,20070615,캔디,    ,서울특별시 강동구 천호동  416번지 10호  지하1층,246.40,011*******,20070705,,20070615,천호제1동,20090529,자진폐업,영업부진,기타,0,0,1,1,8,20080325,비대상,상수도전용,지하,0,0,,,,,,,6.30,160.50,0.00,65.90,13.70,0.00,0.00,0.00,0.00,0.00,,,3240000-102-2007-00003,,,,,,내국인,대한민국
3240000,102,2000,11663,유흥주점영업,20000704,센스,    ,서울특별시 강동구 명일동  47번지 4호  ,196.86,  02          ,20010915,,20010915,명일제2동,20010915,자진폐업,,스텐드바,,,,,,,비대상,,,0,0,,,,,,,14.08,63.03,0.00,35.72,6.60,0.00,0.00,77.43,0.00,0.00,,,3240000-102-2000-11663,,,,,,내국인,
3240000,102,2002,13399,유흥주점영업,20020416,노래주점,    ,서울특별시 강동구 명일동  47번지 10호  ,,  02 7413003  ,20021004,,20020416,명일제2동,20071129,자진폐업,영업부진,룸살롱,,,,,,,비대상,상수도전용,,,,,,,,,,2.56,25.47,,,,10.80,,108.97,0.00,0.00,,,3240000-102-2002-13399,,,,,,내국인,
3240000,102,2002,13542,유흥주점영업,20020614,워커힐노래룸타운,    ,서울특별시 강동구 명일동  48번지 5호  ,177.40,  02 4416676  ,20110103,,20020614,명일제2동,20120716,자진폐업,개인사정,룸살롱,5,,1,,5,,비대상,상수도전용,지하,0,0,,,,,,,8.10,108.00,0.00,44.00,8.40,0.00,8.90,0.00,0.00,0.00,,,3240000-102-2002-13542,,,,,,내국인,대한민국
3240000,102,2002,13543,유흥주점영업,20020607,노래사랑,    ,서울특별시 강동구 명일동  47번지 10호  지하1층,,011*******,20020607,,20020607,명일제2동,20121228,행정처분,행정처분,룸살롱,0,0,1,1,7,,비대상,,지하,0,0,,,,,,,14.13,37.90,,,,10.80,,35.43,,,,,3240000-102-2002-13543,,,,,,내국인,
3240000,102,2002,13394,유흥주점영업,20020412,뉴월드,    ,서울특별시 강동구 명일동  47번지 1호  ,,  0230132112  ,20081202,,20020412,명일제1동,20091111,자진폐업,개인사정,룸살롱,0,0,2,2,10,,비대상,,지하,0,0,,,,,,,7.50,49.40,,41.00,,,,,0.00,0.00,,,3240000-102-2002-13394,,,,,,내국인,대한민국
